cod_mun,municipio
17-46-197,Polinyà de Xúquer
17-46-198,Potries
17-46-199,"Pobla de Farnals, la"
17-46-200,"Pobla del Duc, la"
17-46-201,Puebla de San Miguel
17-46-202,"Pobla de Vallbona, la"
17-46-203,"Pobla Llarga, la"
17-46-204,"Puig de Santa Maria, el"
17-46-205,Puçol
17-46-206,Quesa
17-46-207,Rafelbunyol
17-46-208,Rafelcofer
17-46-209,Rafelguaraf
17-46-210,Ráfol de Salem
17-46-211,"Real de Gandia, el"
17-46-212,Real
17-46-213,Requena
17-46-214,Riba-roja de Túria
17-46-215,Riola
17-46-216,Rocafort
17-46-217,Rotglà i Corberà
17-46-218,Ròtova
17-46-219,Rugat
17-46-220,Sagunto/Sagunt
17-46-221,Salem
17-46-222,Sant Joanet
17-46-223,Sedaví
17-46-224,Segart
17-46-225,Sellent
17-46-226,Sempere
17-46-227,Senyera
17-46-228,Serra
17-46-229,Siete Aguas
17-46-230,Silla
17-46-231,Simat de la Valldigna
17-46-232,Sinarcas
17-46-233,Sollana
17-46-234,Sot de Chera
17-46-235,Sueca
17-46-236,Sumacàrcer
17-46-237,Tavernes Blanques
17-46-238,Tavernes de la Valldigna
17-46-239,Teresa de Cofrentes
17-46-240,Terrateig
17-46-241,Titaguas
17-46-242,Torrebaja
17-46-243,Torrella
17-46-244,Torrent
17-46-245,Torres Torres
17-46-246,Tous
17-46-247,Tuéjar
17-46-248,Turís
17-46-249,Utiel
17-46-250,València
17-46-251,Vallada
17-46-252,Vallanca
17-46-253,Vallés
17-46-254,Venta del Moro
17-46-255,Vilallonga/Villalonga
17-46-256,Vilamarxant
17-46-257,Castelló
17-46-258,Villar del Arzobispo
17-46-259,Villargordo del Cabriel
17-46-260,Vinalesa
17-46-261,Yátova
17-46-262,"Yesa, La"
17-46-263,Zarra
17-46-902,Gátova
17-46-903,San Antonio de Benagéber
17-46-904,Benicull de Xúquer
08-47-001,Adalia
08-47-002,Aguasal
08-47-003,Aguilar de Campos
08-47-004,Alaejos
08-47-005,Alcazarén
08-47-006,Aldea de San Miguel
08-47-007,Aldeamayor de San Martín
08-47-008,Almenara de Adaja
08-47-009,Amusquillo
08-47-010,Arroyo de la Encomienda
08-47-011,Ataquines
08-47-012,Bahabón
08-47-013,Barcial de la Loma
08-47-014,Barruelo del Valle
08-47-015,Becilla de Valderaduey
08-47-016,Benafarces
08-47-017,Bercero
08-47-018,Berceruelo
08-47-019,Berrueces
08-47-020,Bobadilla del Campo
08-47-021,Bocigas
08-47-022,Bocos de Duero
08-47-023,Boecillo
08-47-024,Bolaños de Campos
08-47-025,Brahojos de Medina
08-47-026,Bustillo de Chaves
08-47-027,Cabezón de Pisuerga
08-47-028,Cabezón de Valderaduey
08-47-029,Cabreros del Monte
08-47-030,Campaspero
08-47-031,"Campillo, El"
08-47-032,Camporredondo
08-47-033,Canalejas de Peñafiel
08-47-034,Canillas de Esgueva
08-47-035,Carpio
08-47-036,Casasola de Arión
08-47-037,Castrejón de Trabancos
08-47-038,Castrillo de Duero
08-47-039,Castrillo-Tejeriego
08-47-040,Castrobol
08-47-041,Castrodeza
08-47-042,Castromembibre
08-47-043,Castromonte
08-47-044,Castronuevo de Esgueva
08-47-045,Castronuño
08-47-046,Castroponce
08-47-047,Castroverde de Cerrato
08-47-048,Ceinos de Campos
08-47-049,Cervillego de la Cruz
08-47-050,Cigales
08-47-051,Ciguñuela
08-47-052,Cistérniga
08-47-053,Cogeces de Íscar
08-47-054,Cogeces del Monte
08-47-055,Corcos
08-47-056,Corrales de Duero
08-47-057,Cubillas de Santa Marta
08-47-058,Cuenca de Campos
08-47-059,Curiel de Duero
08-47-060,Encinas de Esgueva
08-47-061,Esguevillas de Esgueva
08-47-062,Fombellida
08-47-063,Fompedraza
08-47-064,Fontihoyuelo
08-47-065,Fresno el Viejo
08-47-066,Fuensaldaña
08-47-067,Fuente el Sol
08-47-068,Fuente-Olmedo
08-47-069,Gallegos de Hornija
08-47-070,Gatón de Campos
08-47-071,Geria
08-47-073,Herrín de Campos
08-47-074,Hornillos de Eresma
08-47-075,Íscar
08-47-076,Laguna de Duero
08-47-077,Langayo
08-47-078,Lomoviejo
08-47-079,Llano de Olmedo
08-47-080,Manzanillo
08-47-081,Marzales
08-47-082,Matapozuelos
08-47-083,Matilla de los Caños
08-47-084,Mayorga
08-47-085,Medina del Campo
08-47-086,Medina de Rioseco
08-47-087,Megeces
08-47-088,Melgar de Abajo
08-47-089,Melgar de Arriba
08-47-090,Mojados
08-47-091,Monasterio de Vega
08-47-092,Montealegre de Campos
08-47-093,Montemayor de Pililla
08-47-094,Moral de la Reina
08-47-095,Moraleja de las Panaderas
08-47-096,Morales de Campos
08-47-097,Mota del Marqués
08-47-098,Mucientes
08-47-099,"Mudarra, La"
08-47-100,Muriel
08-47-101,Nava del Rey
08-47-102,Nueva Villa de las Torres
08-47-103,Olivares de Duero
08-47-104,Olmedo
08-47-105,Olmos de Esgueva
08-47-106,Olmos de Peñafiel
08-47-109,Palazuelo de Vedija
08-47-110,"Parrilla, La"
08-47-111,"Pedraja de Portillo, La"
08-47-112,Pedrajas de San Esteban
08-47-113,Pedrosa del Rey
08-47-114,Peñafiel
08-47-115,Peñaflor de Hornija
08-47-116,Pesquera de Duero
08-47-117,Piña de Esgueva
08-47-118,Piñel de Abajo
08-47-119,Piñel de Arriba
08-47-121,Pollos
08-47-122,Portillo
08-47-123,Pozal de Gallinas
08-47-124,Pozaldez
08-47-125,Pozuelo de la Orden
08-47-126,Puras
08-47-127,Quintanilla de Arriba
08-47-128,Quintanilla del Molar
08-47-129,Quintanilla de Onésimo
08-47-130,Quintanilla de Trigueros
08-47-131,Rábano
08-47-132,Ramiro
08-47-133,Renedo de Esgueva
08-47-134,Roales de Campos
08-47-135,Robladillo
08-47-137,Roturas
08-47-138,Rubí de Bracamonte
08-47-139,Rueda
08-47-140,Saelices de Mayorga
08-47-141,Salvador de Zapardiel
08-47-142,San Cebrián de Mazote
08-47-143,San Llorente
08-47-144,San Martín de Valvení
08-47-145,San Miguel del Arroyo
08-47-146,San Miguel del Pino
08-47-147,San Pablo de la Moraleja
08-47-148,San Pedro de Latarce
08-47-149,San Pelayo
08-47-150,San Román de Hornija
08-47-151,San Salvador
08-47-152,Santa Eufemia del Arroyo
08-47-153,Santervás de Campos
08-47-154,Santibáñez de Valcorba
08-47-155,Santovenia de Pisuerga
08-47-156,San Vicente del Palacio
08-47-157,Sardón de Duero
08-47-158,"Seca, La"
08-47-159,Serrada
08-47-160,Siete Iglesias de Trabancos
08-47-161,Simancas
08-47-162,Tamariz de Campos
08-47-163,Tiedra
08-47-164,Tordehumos
08-47-165,Tordesillas
08-47-166,Torrecilla de la Abadesa
08-47-167,Torrecilla de la Orden
08-47-168,Torrecilla de la Torre
08-47-169,Torre de Esgueva
08-47-170,Torre de Peñafiel
08-47-171,Torrelobatón
08-47-172,Torrescárcela
08-47-173,Traspinedo
08-47-174,Trigueros del Valle
08-47-175,Tudela de Duero
08-47-176,"Unión de Campos, La"
08-47-177,Urones de Castroponce
08-47-178,Urueña
08-47-179,Valbuena de Duero
08-47-180,Valdearcos de la Vega
08-47-181,Valdenebro de los Valles
08-47-182,Valdestillas
08-47-183,Valdunquillo
08-47-184,Valoria la Buena
08-47-185,Valverde de Campos
08-47-186,Valladolid
08-47-187,Vega de Ruiponce
08-47-188,Vega de Valdetronco
08-47-189,Velascálvaro
08-47-190,Velilla
08-47-191,Velliza
08-47-192,Ventosa de la Cuesta
08-47-193,Viana de Cega
08-47-194,Viloria
08-47-195,Villabáñez
08-47-196,Villabaruz de Campos
08-47-197,Villabrágima
08-47-198,Villacarralón
08-47-199,Villacid de Campos
08-47-200,Villaco
08-47-203,Villafrades de Campos
08-47-204,Villafranca de Duero
08-47-205,Villafrechós
08-47-206,Villafuerte
08-47-207,Villagarcía de Campos
08-47-208,Villagómez la Nueva
08-47-209,Villalán de Campos
08-47-210,Villalar de los Comuneros
08-47-211,Villalba de la Loma
08-47-212,Villalba de los Alcores
08-47-213,Villalbarba
08-47-214,Villalón de Campos
08-47-215,Villamuriel de Campos
08-47-216,Villán de Tordesillas
08-47-217,Villanubla
08-47-218,Villanueva de Duero
08-47-219,Villanueva de la Condesa
08-47-220,Villanueva de los Caballeros
08-47-221,Villanueva de los Infantes
08-47-222,Villanueva de San Mancio
08-47-223,Villardefrades
08-47-224,Villarmentero de Esgueva
08-47-225,Villasexmir
08-47-226,Villavaquerín
08-47-227,Villavellid
08-47-228,Villaverde de Medina
08-47-229,Villavicencio de los Caballeros
08-47-230,Wamba
08-47-231,Zaratán
08-47-232,"Zarza, La"
14-48-001,Abadiño
14-48-002,Abanto y Ciérvana-Abanto Zierbena
14-48-003,Amorebieta-Etxano
14-48-004,Amoroto
14-48-005,Arakaldo
14-48-006,Arantzazu
14-48-007,Munitibar-Arbatzegi Gerrikaitz
14-48-008,Artzentales
14-48-009,Arrankudiaga
14-48-010,Arrieta
14-48-011,Arrigorriaga
14-48-012,Bakio
14-48-013,Barakaldo
14-48-014,Barrika
14-48-015,Basauri
14-48-016,Berango
14-48-017,Bermeo
14-48-018,Berriatua
14-48-019,Berriz
14-48-020,Bilbao
14-48-021,Busturia
14-48-022,Karrantza Harana/Valle de Carranza
14-48-023,Artea
14-48-024,Zeanuri
14-48-025,Zeberio
14-48-026,Dima
14-48-027,Durango
14-48-028,Ea
14-48-029,Etxebarri
14-48-030,Etxebarria
14-48-031,Elantxobe
14-48-032,Elorrio
14-48-033,Ereño
14-48-034,Ermua
14-48-035,Fruiz
14-48-036,Galdakao
14-48-037,Galdames
14-48-038,Gamiz-Fika
14-48-039,Garai
14-48-040,Gatika
14-48-041,Gautegiz Arteaga
14-48-042,Gordexola
14-48-043,Gorliz
14-48-044,Getxo
14-48-045,Güeñes
14-48-046,Gernika-Lumo
14-48-047,Gizaburuaga
14-48-048,Ibarrangelu
14-48-049,Ispaster
14-48-050,Izurtza
14-48-051,Lanestosa
14-48-052,Larrabetzu
14-48-053,Laukiz
14-48-054,Leioa
14-48-055,Lemoa
14-48-056,Lemoiz
14-48-057,Lekeitio
14-48-058,Mallabia
14-48-059,Mañaria
14-48-060,Markina-Xemein
14-48-061,Maruri-Jatabe
14-48-062,Mendata
14-48-063,Mendexa
14-48-064,Meñaka
14-48-065,Ugao-Miraballes
14-48-066,Morga
14-48-067,Muxika
14-48-068,Mundaka
14-48-069,Mungia
14-48-070,Aulesti
14-48-071,Muskiz
14-48-072,Otxandio
14-48-073,Ondarroa
14-48-074,Urduña/Orduña
14-48-075,Orozko
14-48-076,Sukarrieta
14-48-077,Plentzia
14-48-078,Portugalete
14-48-079,Errigoiti
14-48-080,Valle de Trápaga-Trapagaran
14-48-081,Lezama
14-48-082,Santurtzi
14-48-083,Ortuella
14-48-084,Sestao
14-48-085,Sopela
14-48-086,Sopuerta
14-48-087,Trucios-Turtzioz
14-48-088,Ubide
14-48-089,Urduliz
14-48-090,Balmaseda
14-48-091,Atxondo
14-48-092,Bedia
14-48-093,Areatza
14-48-094,Igorre
14-48-095,Zaldibar
14-48-096,Zalla
14-48-097,Zaratamo
14-48-901,Derio
14-48-902,Erandio
14-48-903,Loiu
14-48-904,Sondika
14-48-905,Zamudio
14-48-906,Forua
14-48-907,Kortezubi
14-48-908,Murueta
14-48-909,Nabarniz
14-48-910,Iurreta
14-48-911,Ajangiz
14-48-912,Alonsotegi
14-48-913,Zierbena
14-48-914,Arratzu
14-48-915,Ziortza-Bolibar
08-49-002,Abezames
08-49-003,Alcañices
08-49-004,Alcubilla de Nogales
08-49-005,Alfaraz de Sayago
08-49-006,Algodre
08-49-007,Almaraz de Duero
08-49-008,Almeida de Sayago
08-49-009,Andavías
08-49-010,Arcenillas
08-49-011,Arcos de la Polvorosa
08-49-012,Argañín
08-49-013,Argujillo
08-49-014,Arquillinos
08-49-015,Arrabalde
08-49-016,Aspariegos
08-49-017,Asturianos
08-49-018,Ayoó de Vidriales
08-49-019,Barcial del Barco
08-49-020,Belver de los Montes
08-49-021,Benavente
08-49-022,Benegiles
08-49-023,Bermillo de Sayago
08-49-024,"Bóveda de Toro, La"
08-49-025,Bretó
08-49-026,Bretocino
08-49-027,Brime de Sog
08-49-028,Brime de Urz
08-49-029,Burganes de Valverde
08-49-030,Bustillo del Oro
08-49-031,Cabañas de Sayago
08-49-032,Calzadilla de Tera
08-49-033,Camarzana de Tera
08-49-034,Cañizal
08-49-035,Cañizo
08-49-036,Carbajales de Alba
08-49-037,Carbellino
08-49-038,Casaseca de Campeán
08-49-039,Casaseca de las Chanas
08-49-040,Castrillo de la Guareña
08-49-041,Castrogonzalo
08-49-042,Castronuevo
08-49-043,Castroverde de Campos
08-49-044,Cazurra
08-49-046,Cerecinos de Campos
08-49-047,Cerecinos del Carrizal
08-49-048,Cernadilla
08-49-050,Cobreros
08-49-052,Coomonte
08-49-053,Coreses
08-49-054,Corrales del Vino
08-49-055,Cotanes del Monte
08-49-056,Cubillos
08-49-057,Cubo de Benavente
08-49-058,"Cubo de Tierra del Vino, El"
08-49-059,Cuelgamures
08-49-061,Entrala
08-49-062,Espadañedo
08-49-063,Faramontanos de Tábara
08-49-064,Fariza
08-49-065,Fermoselle
08-49-066,Ferreras de Abajo
08-49-067,Ferreras de Arriba
08-49-068,Ferreruela
08-49-069,Figueruela de Arriba
08-49-071,Fonfría
08-49-075,Fresno de la Polvorosa
08-49-076,Fresno de la Ribera
08-49-077,Fresno de Sayago
08-49-078,Friera de Valverde
08-49-079,Fuente Encalada
08-49-080,Fuentelapeña
08-49-081,Fuentesaúco
08-49-082,Fuentes de Ropel
08-49-083,Fuentesecas
08-49-084,Fuentespreadas
08-49-085,Galende
08-49-086,Gallegos del Pan
08-49-087,Gallegos del Río
08-49-088,Gamones
08-49-090,Gema
08-49-091,Granja de Moreruela
08-49-092,Granucillo
08-49-093,Guarrate
08-49-094,Hermisende
08-49-095,"Hiniesta, La"
08-49-096,Jambrina
08-49-097,Justel
08-49-098,Losacino
08-49-099,Losacio
08-49-100,Lubián
08-49-101,Luelmo
08-49-102,"Maderal, El"
08-49-103,Madridanos
08-49-104,Mahide
08-49-105,Maire de Castroponce
08-49-107,Malva
08-49-108,Manganeses de la Lampreana
08-49-109,Manganeses de la Polvorosa
08-49-110,Manzanal de Arriba
08-49-111,Manzanal del Barco
08-49-112,Manzanal de los Infantes
08-49-113,Matilla de Arzón
08-49-114,Matilla la Seca
08-49-115,Mayalde
08-49-116,Melgar de Tera
08-49-117,Micereces de Tera
08-49-118,Milles de la Polvorosa
08-49-119,Molacillos
08-49-120,Molezuelas de la Carballeda
08-49-121,Mombuey
08-49-122,Monfarracinos
08-49-123,Montamarta
08-49-124,Moral de Sayago
08-49-125,Moraleja del Vino
08-49-126,Moraleja de Sayago
08-49-127,Morales del Vino
08-49-128,Morales de Rey
08-49-129,Morales de Toro
08-49-130,Morales de Valverde
08-49-131,Moralina
08-49-132,Moreruela de los Infanzones
08-49-133,Moreruela de Tábara
08-49-134,Muelas de los Caballeros
08-49-135,Muelas del Pan
08-49-136,Muga de Sayago
08-49-137,Navianos de Valverde
08-49-138,Olmillos de Castro
08-49-139,Otero de Bodas
08-49-141,Pajares de la Lampreana
08-49-142,Palacios del Pan
08-49-143,Palacios de Sanabria
08-49-145,Pedralba de la Pradería
08-49-146,"Pego, El"
08-49-147,Peleagonzalo
08-49-148,Peleas de Abajo
08-49-149,Peñausende
08-49-150,Peque
08-49-151,"Perdigón, El"
08-49-152,Pereruela
08-49-153,Perilla de Castro
08-49-154,Pías
08-49-155,Piedrahita de Castro
08-49-156,Pinilla de Toro
08-49-157,Pino del Oro
08-49-158,"Piñero, El"
08-49-159,Pobladura del Valle
08-49-160,Pobladura de Valderaduey
08-49-162,Porto
08-49-163,Pozoantiguo
08-49-164,Pozuelo de Tábara
08-49-165,Prado
08-49-166,Puebla de Sanabria
08-49-167,Pueblica de Valverde
08-49-168,Quintanilla del Monte
08-49-169,Quintanilla del Olmo
08-49-170,Quintanilla de Urz
08-49-171,Quiruelas de Vidriales
08-49-172,Rabanales
08-49-173,Rábano de Aliste
08-49-174,Requejo
08-49-175,Revellinos
08-49-176,Riofrío de Aliste
08-49-177,Rionegro del Puente
08-49-178,Roales
08-49-179,Robleda-Cervantes
08-49-180,Roelos de Sayago
08-49-181,Rosinos de la Requejada
08-49-183,Salce
08-49-184,Samir de los Caños
08-49-185,San Agustín del Pozo
08-49-186,San Cebrián de Castro
08-49-187,San Cristóbal de Entreviñas
08-49-188,San Esteban del Molar
08-49-189,San Justo
08-49-190,San Martín de Valderaduey
08-49-191,San Miguel de la Ribera
08-49-192,San Miguel del Valle
08-49-193,San Pedro de Ceque
08-49-194,San Pedro de la Nave-Almendra
08-49-197,Santa Clara de Avedillo
08-49-199,Santa Colomba de las Monjas
08-49-200,Santa Cristina de la Polvorosa
08-49-201,Santa Croya de Tera
08-49-202,Santa Eufemia del Barco
08-49-203,Santa María de la Vega
08-49-204,Santa María de Valverde
08-49-205,Santibáñez de Tera
08-49-206,Santibáñez de Vidriales
08-49-207,Santovenia
08-49-208,San Vicente de la Cabeza
08-49-209,San Vitero
08-49-210,Sanzoles
08-49-214,Tábara
08-49-216,Tapioles
08-49-219,Toro
08-49-220,"Torre del Valle, La"
08-49-221,Torregamones
08-49-222,Torres del Carrizal
08-49-223,Trabazos
08-49-224,Trefacio
08-49-225,Uña de Quintana
08-49-226,Vadillo de la Guareña
08-49-227,Valcabado
08-49-228,Valdefinjas
08-49-229,Valdescorriel
08-49-230,Vallesa de la Guareña
08-49-231,Vega de Tera
08-49-232,Vega de Villalobos
08-49-233,Vegalatrave
08-49-234,Venialbo
08-49-235,Vezdemarbán
08-49-236,Vidayanes
08-49-237,Videmala
08-49-238,Villabrázaro
08-49-239,Villabuena del Puente
08-49-240,Villadepera
08-49-241,Villaescusa
08-49-242,Villafáfila
08-49-243,Villaferrueña
08-49-244,Villageriz
08-49-245,Villalazán
08-49-246,Villalba de la Lampreana
08-49-247,Villalcampo
08-49-248,Villalobos
08-49-249,Villalonso
08-49-250,Villalpando
08-49-251,Villalube
08-49-252,Villamayor de Campos
08-49-255,Villamor de los Escuderos
08-49-256,Villanázar
08-49-257,Villanueva de Azoague
08-49-258,Villanueva de Campeán
08-49-259,Villanueva de las Peras
08-49-260,Villanueva del Campo
08-49-261,Villaralbo
08-49-262,Villardeciervos
08-49-263,Villar de Fallaves
08-49-264,Villar del Buey
08-49-265,Villardiegua de la Ribera
08-49-266,Villárdiga
08-49-267,Villardondiego
08-49-268,Villarrín de Campos
08-49-269,Villaseco del Pan
08-49-270,Villavendimio
08-49-271,Villaveza del Agua
08-49-272,Villaveza de Valverde
08-49-273,Viñas
08-49-275,Zamora
02-50-001,Abanto
02-50-002,Acered
02-50-003,Agón
02-50-004,Aguarón
02-50-005,Aguilón
02-50-006,Ainzón
02-50-007,Aladrén
02-50-008,Alagón
02-50-009,Alarba
02-50-010,Alberite de San Juan
02-50-011,Albeta
02-50-012,Alborge
02-50-013,Alcalá de Ebro
02-50-014,Alcalá de Moncayo
02-50-015,Alconchel de Ariza
02-50-016,Aldehuela de Liestos
02-50-017,Alfajarín
02-50-018,Alfamén
02-50-019,Alforque
02-50-020,Alhama de Aragón
02-50-021,Almochuel
02-50-022,"Almolda, La"
02-50-023,Almonacid de la Cuba
02-50-024,Almonacid de la Sierra
02-50-025,"Almunia de Doña Godina, La"
02-50-026,Alpartir
02-50-027,Ambel
02-50-028,Anento
02-50-029,Aniñón
02-50-030,Añón de Moncayo
02-50-031,Aranda de Moncayo
02-50-032,Arándiga
02-50-033,Ardisa
02-50-034,Ariza
02-50-035,Artieda
02-50-036,Asín
02-50-037,Atea
02-50-038,Ateca
02-50-039,Azuara
02-50-040,Badules
02-50-041,Bagüés
02-50-042,Balconchán
02-50-043,Bárboles
02-50-044,Bardallur
02-50-045,Belchite
02-50-046,Belmonte de Gracián
02-50-047,Berdejo
02-50-048,Berrueco
02-50-050,Bijuesca
02-50-051,Biota
02-50-052,Bisimbre
02-50-053,Boquiñeni
02-50-054,Bordalba
02-50-055,Borja
02-50-056,Botorrita
02-50-057,Brea de Aragón
02-50-058,Bubierca
02-50-059,Bujaraloz
02-50-060,Bulbuente
02-50-061,Bureta
02-50-062,"Burgo de Ebro, El"
02-50-063,"Buste, El"
02-50-064,Cabañas de Ebro
02-50-065,Cabolafuente
02-50-066,Cadrete
02-50-067,Calatayud
02-50-068,Calatorao
02-50-069,Calcena
02-50-070,Calmarza
02-50-071,Campillo de Aragón
02-50-072,Carenas
02-50-073,Cariñena
02-50-074,Caspe
02-50-075,Castejón de Alarba
02-50-076,Castejón de las Armas
02-50-077,Castejón de Valdejasa
02-50-078,Castiliscar
02-50-079,Cervera de la Cañada
02-50-080,Cerveruela
02-50-081,Cetina
02-50-082,Cimballa
02-50-083,Cinco Olivas
02-50-084,Clarés de Ribota
02-50-085,Codo
02-50-086,Codos
02-50-087,Contamina
02-50-088,Cosuenda
02-50-089,Cuarte de Huerva
02-50-090,Cubel
02-50-091,"Cuerlas, Las"
02-50-092,Chiprana
02-50-093,Chodes
02-50-094,Daroca
02-50-095,Ejea de los Caballeros
02-50-096,Embid de Ariza
02-50-098,Encinacorba
02-50-099,Épila
02-50-100,Erla
02-50-101,Escatrón
02-50-102,Fabara
02-50-104,Farlete
02-50-105,Fayón
02-50-106,"Fayos, Los"
02-50-107,Figueruelas
02-50-108,Fombuena
02-50-109,"Frago, El"
02-50-110,"Frasno, El"
02-50-111,Fréscano
02-50-113,Fuendejalón
02-50-114,Fuendetodos
02-50-115,Fuentes de Ebro
02-50-116,Fuentes de Jiloca
02-50-117,Gallocanta
02-50-118,Gallur
02-50-119,Gelsa
02-50-120,Godojos
02-50-121,Gotor
02-50-122,Grisel
02-50-123,Grisén
02-50-124,Herrera de los Navarros
02-50-125,Ibdes
02-50-126,Illueca
02-50-128,Isuerre
02-50-129,Jaraba
02-50-130,Jarque de Moncayo
02-50-131,Jaulín
02-50-132,"Joyosa, La"
02-50-133,Lagata
02-50-134,Langa del Castillo
02-50-135,Layana
02-50-136,Lécera
02-50-137,Leciñena
02-50-138,Lechón
02-50-139,Letux
02-50-140,Litago
02-50-141,Lituénigo
02-50-142,Lobera de Onsella
02-50-143,Longares
02-50-144,Longás
02-50-146,Lucena de Jalón
02-50-147,Luceni
02-50-148,Luesia
02-50-149,Luesma
02-50-150,Lumpiaque
02-50-151,Luna
02-50-152,Maella
02-50-153,Magallón
02-50-154,Mainar
02-50-155,Malanquilla
02-50-156,Maleján
02-50-157,Malón
02-50-159,Maluenda
02-50-160,Mallén
02-50-161,Manchones
02-50-162,Mara
02-50-163,María de Huerva
02-50-164,Mediana de Aragón
02-50-165,Mequinenza
02-50-166,Mesones de Isuela
02-50-167,Mezalocha
02-50-168,Mianos
02-50-169,Miedes de Aragón
02-50-170,Monegrillo
02-50-171,Moneva
02-50-172,Monreal de Ariza
02-50-173,Monterde
02-50-174,Montón
02-50-175,Morata de Jalón
02-50-176,Morata de Jiloca
02-50-177,Morés
02-50-178,Moros
02-50-179,Moyuela
02-50-180,Mozota
02-50-181,Muel
02-50-182,"Muela, La"
02-50-183,Munébrega
02-50-184,Murero
02-50-185,Murillo de Gállego
02-50-186,Navardún
02-50-187,Nigüella
02-50-188,Nombrevilla
02-50-189,Nonaspe
02-50-190,Novallas
02-50-191,Novillas
02-50-192,Nuévalos
02-50-193,Nuez de Ebro
02-50-194,Olvés
02-50-195,Orcajo
02-50-196,Orera
02-50-197,Orés
02-50-198,Oseja
02-50-199,Osera de Ebro
02-50-200,Paniza
02-50-201,Paracuellos de Jiloca
02-50-202,Paracuellos de la Ribera
02-50-203,Pastriz
02-50-204,Pedrola
02-50-205,"Pedrosas, Las"
02-50-206,Perdiguera
02-50-207,Piedratajada
02-50-208,Pina de Ebro
02-50-209,Pinseque
02-50-210,"Pintanos, Los"
02-50-211,Plasencia de Jalón
02-50-212,Pleitas
02-50-213,Plenas
02-50-214,Pomer
02-50-215,Pozuel de Ariza
02-50-216,Pozuelo de Aragón
02-50-217,Pradilla de Ebro
02-50-218,Puebla de Albortón
02-50-219,"Puebla de Alfindén, La"
02-50-220,Puendeluna
02-50-221,Purujosa
02-50-222,Quinto
02-50-223,Remolinos
02-50-224,Retascón
02-50-225,Ricla
02-50-227,Romanos
02-50-228,Rueda de Jalón
02-50-229,Ruesca
02-50-230,Sádaba
02-50-231,Salillas de Jalón
02-50-232,Salvatierra de Esca
02-50-233,Samper del Salz
02-50-234,San Martín de la Virgen de Moncayo
02-50-235,San Mateo de Gállego
02-50-236,Santa Cruz de Grío
02-50-237,Santa Cruz de Moncayo
02-50-238,Santa Eulalia de Gállego
02-50-239,Santed
02-50-240,Sástago
02-50-241,Sabiñán
02-50-242,Sediles
02-50-243,Sestrica
02-50-244,Sierra de Luna
02-50-245,Sigüés
02-50-246,Sisamón
02-50-247,Sobradiel
02-50-248,Sos del Rey Católico
02-50-249,Tabuenca
02-50-250,Talamantes
02-50-251,Tarazona
02-50-252,Tauste
02-50-253,Terrer
02-50-254,Tierga
02-50-255,Tobed
02-50-256,Torralba de los Frailes
02-50-257,Torralba de Ribota
02-50-258,Torralbilla
02-50-259,Torrehermosa
02-50-260,Torrelapaja
02-50-261,Torrellas
02-50-262,Torres de Berrellén
02-50-263,Torrijo de la Cañada
02-50-264,Tosos
02-50-265,Trasmoz
02-50-266,Trasobares
02-50-267,Uncastillo
